Price (in rupees),location,Carpet Area,Status,Floor,Transaction,Furnishing,facing,overlooking,Bathroom,Balcony,Car Parking,Ownership
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
6637,2,875,0,2,3,0,0,6,2,2,2,1
11371,2,275,0,8,3,0,0,1,4,1,2,1
3434,2,110,0,1,3,2,0,6,3,2,2,1
5864,2,180,0,4,3,2,7,1,3,3,2,1
6522,2,175,0,4,3,1,8,5,3,1,2,2
4151,2,103,0,12,3,2,0,1,3,1,2,1
5811,2,900,0,1,3,2,7,6,2,2,2,1
4500,2,2623,0,7,0,2,0,8,4,1,2,1
4335,2,78,0,1,3,1,0,0,2,2,2,1
7170,2,1707,0,6,0,2,0,5,4,1,2,1
6878,2,105,0,3,3,2,0,6,2,2,2,1
5000,2,900,0,2,3,1,0,6,2,1,2,1
3007,2,498,0,1,3,2,0,17,1,1,2,1
